Animal,Slice,Sex,Subregion,z-plane,placement order,baseline uM,baseline DA/p,Baseline Vmax (nM/s),stimulation (mA),output (uM),cycle stage
RtF3,C1,Female,core,caudal,p1,NA,NA,NA,0.80,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.14,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.16,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.18,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.20,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.22,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.24,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.26,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.30,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.35,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.40,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.45,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.50,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.60,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.70,NA,estrus
RtF3,C1,Female,lshell,caudal,p5,NA,NA,NA,0.80,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.14,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.16,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.18,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.20,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.22,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.24,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.26,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.30,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.35,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.40,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.45,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.50,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.60,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.70,NA,estrus
RtF3,C1,Female,mshell,caudal,p4,NA,NA,NA,0.80,NA,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.14,0.000,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.16,0.000,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.18,0.280,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.20,0.398,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.22,0.485,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.24,0.582,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.26,0.571,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.30,0.625,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.35,0.711,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.40,0.775,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.45,0.765,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.50,0.797,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.60,0.786,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.70,0.754,estrus
RtF3,C2,Female,dlCPu,caudal,p1,0.960,796.170,4161.540,0.80,0.743,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.14,0.000,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.16,0.000,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.18,0.139,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.20,0.222,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.22,0.277,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.24,0.332,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.26,0.360,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.30,0.526,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.35,0.656,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.40,0.766,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.45,0.776,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.50,0.730,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.60,0.739,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.70,0.702,estrus
RtF3,C2,Female,vmCPu,caudal,p4,0.920,783.990,2554.550,0.80,0.693,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.14,0.000,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.16,0.000,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.18,0.254,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.20,0.437,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.22,0.559,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.24,0.681,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.26,0.762,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.30,0.935,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.35,1.006,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.40,1.047,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.45,1.026,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.50,1.006,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.60,0.986,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.70,0.955,estrus
RtF3,C2,Female,core,caudal,p2,1.170,911.120,2161.540,0.80,0.975,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.14,0.000,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.16,0.000,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.18,0.045,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.20,0.081,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.22,0.144,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.24,0.162,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.26,0.216,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.30,0.243,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.35,0.297,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.40,0.288,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.45,0.279,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.50,0.270,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.60,0.261,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.70,0.261,estrus
RtF3,C2,Female,lshell,caudal,p5,0.360,381.400,2161.540,0.80,0.243,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.14,0.000,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.16,0.000,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.18,0.104,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.20,0.142,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.22,0.161,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.24,0.180,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.26,0.189,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.30,0.189,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.35,0.227,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.40,0.246,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.45,0.237,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.50,0.246,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.60,0.227,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.70,0.227,estrus
RtF3,C2,Female,mshell,caudal,p3,0.240,211.890,786.010,0.80,0.237,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.14,0.000,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.16,0.000,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.18,0.000,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.20,0.045,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.22,0.051,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.24,0.051,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.26,0.051,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.30,0.090,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.35,0.135,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.40,0.160,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.45,0.173,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.50,0.186,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.60,0.180,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.70,0.173,estrus
RtF4,C1,Female,dlCPu,caudal,p4,0.220,233.080,1965.030,0.80,0.173,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.14,0.000,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.16,0.000,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.18,0.051,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.20,0.070,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.22,0.095,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.24,0.121,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.26,0.146,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.30,0.178,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.35,0.261,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.40,0.267,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.45,0.306,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.50,0.299,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.60,0.293,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.70,0.293,estrus
RtF4,C1,Female,vmCPu,caudal,p1,0.370,296.640,786.010,0.80,0.261,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.14,0.000,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.16,0.000,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.18,0.039,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.20,0.103,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.22,0.187,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.24,0.251,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.26,0.296,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.30,0.419,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.35,0.522,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.40,0.573,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.45,0.599,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.50,0.618,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.60,0.554,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.70,0.528,estrus
RtF4,C1,Female,core,caudal,p2,0.740,635.660,2161.540,0.80,0.580,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.14,0.000,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.16,0.000,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.18,0.190,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.20,0.288,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.22,0.374,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.24,0.452,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.26,0.472,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.30,0.525,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.35,0.557,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.40,0.597,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.45,0.525,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.50,0.603,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.60,0.590,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.70,0.570,estrus
RtF4,C1,Female,lshell,caudal,p3,0.680,529.720,1179.020,0.80,0.564,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.14,0.000,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.16,0.000,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.18,0.020,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.20,0.026,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.22,0.039,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.24,0.065,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.26,0.059,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.30,0.078,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.35,0.078,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.40,0.072,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.45,0.065,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.50,0.059,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.60,0.059,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.70,0.052,estrus
RtF4,C1,Female,mshell,caudal,p5,0.060,63.570,393.010,0.80,0.046,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.14,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.16,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.18,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.20,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.22,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.24,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.26,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.30,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.35,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.40,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.45,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.50,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.60,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.70,NA,estrus
RtF4,C2,Female,dlCPu,caudal,p4,NA,NA,NA,0.80,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.14,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.16,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.18,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.20,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.22,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.24,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.26,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.30,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.35,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.40,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.45,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.50,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.60,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.70,NA,estrus
RtF4,C2,Female,vmCPu,caudal,p3,NA,NA,NA,0.80,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.14,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.16,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.18,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.20,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.22,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.24,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.26,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.30,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.35,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.40,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.45,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.50,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.60,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.70,NA,estrus
RtF4,C2,Female,core,caudal,p5,NA,NA,NA,0.80,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.14,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.16,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.18,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.20,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.22,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.24,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.26,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.30,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.35,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.40,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.45,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.50,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.60,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.70,NA,estrus
RtF4,C2,Female,lshell,caudal,p2,NA,NA,NA,0.80,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.14,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.16,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.18,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.20,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.22,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.24,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.26,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.30,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.35,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.40,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.45,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.50,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.60,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.70,NA,estrus
RtF4,C2,Female,mshell,caudal,p1,NA,NA,NA,0.80,NA,estrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.14,0.000,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.16,0.000,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.18,0.000,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.20,0.000,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.22,0.000,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.24,0.000,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.26,0.066,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.30,0.088,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.35,0.110,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.40,0.095,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.45,0.147,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.50,0.110,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.60,0.139,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.70,0.198,nonestrus
RtF5,C1,Female,dlCPu,caudal,p5,0.250,254.270,2161.540,0.80,0.161,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.14,0.000,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.16,0.000,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.18,0.086,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.20,0.283,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.22,0.343,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.24,0.412,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.26,0.438,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.30,0.506,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.35,0.549,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.40,0.498,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.45,0.566,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.50,0.566,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.60,0.652,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.70,0.643,nonestrus
RtF5,C1,Female,vmCPu,caudal,p1,0.740,614.100,1974.030,0.80,0.523,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.14,0.000,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.16,0.000,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.18,0.000,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.20,0.000,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.22,0.000,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.24,0.000,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.26,0.078,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.30,0.117,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.35,0.148,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.40,0.241,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.45,0.296,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.50,0.327,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.60,0.358,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.70,0.444,nonestrus
RtF5,C1,Female,core,caudal,p3,0.480,423.780,1965.030,0.80,0.343,nonestrus
RtF5,C1,Female,lshell,caudal,p4,NA,NA,NA,0.14,NA,nonestrus
RtF5,C1,Female,lshell,caudal,p4,NA,NA,NA,0.16,NA,nonestrus
RtF5,C1,Female,lshell,caudal,p4,NA,NA,NA,0.18,NA,nonestrus
